answer,query,source
"Importantly, in several years when we have accomplished all of our enforcement and deportation goals and truly ended illegal immigration for good, including the construction of a great wall, which we will have built in record time. And at a reasonable cost, which you never hear from the government.","This declaration alone will help stop the crisis of illegal crossings and illegal overstays, very importantly. People will know that you can't just smuggle in, hunker down and wait to be legalized. It's not going to work that way. Those days are over.",0816_immigration
And the establishment of our new lawful immigration system then and only then will we be in a position to consider the appropriate disposition of those individuals who remain.,"Importantly, in several years when we have accomplished all of our enforcement and deportation goals and truly ended illegal immigration for good, including the construction of a great wall, which we will have built in record time. And at a reasonable cost, which you never hear from the government.",0816_immigration
"That discussion can take place only in an atmosphere in which illegal immigration is a memory of the past, no longer with us, allowing us to weigh the different options available based on the new circumstances at the time.",And the establishment of our new lawful immigration system then and only then will we be in a position to consider the appropriate disposition of those individuals who remain.,0816_immigration
"Right now, however, we're in the middle of a jobs crisis, a border crisis and a terrorism crisis like never before. All energies of the federal government and the legislative process must now be focused on immigration security. That is the only conversation we should be having at this time, immigration security. Cut it off.","That discussion can take place only in an atmosphere in which illegal immigration is a memory of the past, no longer with us, allowing us to weigh the different options available based on the new circumstances at the time.",0816_immigration
"Whether it's dangerous materials being smuggled across the border, terrorists entering on visas or Americans losing their jobs to foreign workers, these are the problems we must now focus on fixing. And the media needs to begin demanding to hear Hillary Clinton's answer on how her policies will affect Americans and their security.","Right now, however, we're in the middle of a jobs crisis, a border crisis and a terrorism crisis like never before. All energies of the federal government and the legislative process must now be focused on immigration security. That is the only conversation we should be having at this time, immigration security. Cut it off.",0816_immigration
"These are matters of life and death for our country and its people, and we deserve answers from Hillary Clinton. And do you notice, she doesn't answer.","Whether it's dangerous materials being smuggled across the border, terrorists entering on visas or Americans losing their jobs to foreign workers, these are the problems we must now focus on fixing. And the media needs to begin demanding to hear Hillary Clinton's answer on how her policies will affect Americans and their security.",0816_immigration
She didn't go to Louisiana. She didn't go to Mexico. She was invited.,"These are matters of life and death for our country and its people, and we deserve answers from Hillary Clinton. And do you notice, she doesn't answer.",0816_immigration
She doesn't have the strength or the stamina to make America great again. Believe me.,She didn't go to Louisiana. She didn't go to Mexico. She was invited.,0816_immigration
"What we do know, despite the lack of media curiosity, is that Hillary Clinton promises a radical amnesty combined with a radical reduction in immigration enforcement. Just ask the Border Patrol about Hillary Clinton. You won't like what you're hearing.",She doesn't have the strength or the stamina to make America great again. Believe me.,0816_immigration
"The result will be millions more illegal immigrants; thousands of more violent, horrible crimes; and total chaos and lawlessness. That's what's going to happen, as sure as you're standing there.","What we do know, despite the lack of media curiosity, is that Hillary Clinton promises a radical amnesty combined with a radical reduction in immigration enforcement. Just ask the Border Patrol about Hillary Clinton. You won't like what you're hearing.",0816_immigration
"This election, and I believe this, is our last chance to secure the border, stop illegal immigration and reform our laws to make your life better. I really believe this is it. This is our last time. November 8. November 8. You got to get out and vote on November 8.","The result will be millions more illegal immigrants; thousands of more violent, horrible crimes; and total chaos and lawlessness. That's what's going to happen, as sure as you're standing there.",0816_immigration
It's our last chance. It's our last chance. And that includes Supreme Court justices and Second Amendment. Remember that.,"This election, and I believe this, is our last chance to secure the border, stop illegal immigration and reform our laws to make your life better. I really believe this is it. This is our last time. November 8. November 8. You got to get out and vote on November 8.",0816_immigration
So I want to remind everyone what we're fighting for and who we are fighting for.,It's our last chance. It's our last chance. And that includes Supreme Court justices and Second Amendment. Remember that.,0816_immigration
I am going to ask -- these are really special people that I've gotten to know. I’m going to ask all the Angel Moms to come join me on the stage right now. These are amazing women.,So I want to remind everyone what we're fighting for and who we are fighting for.,0816_immigration
These are amazing people.,I am going to ask -- these are really special people that I've gotten to know. I’m going to ask all the Angel Moms to come join me on the stage right now. These are amazing women.,0816_immigration
"These are amazing people, and I am not asking for their endorsement, believe me that. I just think I've gotten to know so many of them, and many more, from our group. But they are incredible people and what they're going through is incredible, and there's just no reason for it. Let's give them a really tremendous hand.",These are amazing people.,0816_immigration
"That's tough stuff, I will tell you. That is tough stuff. Incredible people.","These are amazing people, and I am not asking for their endorsement, believe me that. I just think I've gotten to know so many of them, and many more, from our group. But they are incredible people and what they're going through is incredible, and there's just no reason for it. Let's give them a really tremendous hand.",0816_immigration
"So, now is the time for these voices to be heard. Now is the time for the media to begin asking questions on their behalf. Now is the time for all of us as one country, Democrat, Republican, liberal, conservative to band together to deliver justice, and safety, and security for all Americans.","That's tough stuff, I will tell you. That is tough stuff. Incredible people.",0816_immigration
"Let's fix this horrible, horrible, problem. It can be fixed quickly. Let's our secure our border.","So, now is the time for these voices to be heard. Now is the time for the media to begin asking questions on their behalf. Now is the time for all of us as one country, Democrat, Republican, liberal, conservative to band together to deliver justice, and safety, and security for all Americans.",0816_immigration
Let's stop the drugs and the crime from pouring into our country. Let's protect our social security and Medicare. Let's get unemployed Americans off the welfare and back to work in their own country.,"Let's fix this horrible, horrible, problem. It can be fixed quickly. Let's our secure our border.",0816_immigration
"This has been an incredible evening. We're going to remember this evening. November 8, we have to get everybody. This is such an important state. November 8 we have to get everybody to go out and vote.",Let's stop the drugs and the crime from pouring into our country. Let's protect our social security and Medicare. Let's get unemployed Americans off the welfare and back to work in their own country.,0816_immigration
"We're going to bring -- thank you, thank you. We're going to take our country back, folks. This is a movement. We're going to take our country back.","This has been an incredible evening. We're going to remember this evening. November 8, we have to get everybody. This is such an important state. November 8 we have to get everybody to go out and vote.",0816_immigration
"This is an incredible movement. The world is talking about it. The world is talking about it and by the way, if you haven't been looking to what's been happening at the polls over the last three or four days I think you should start looking. You should start looking.","We're going to bring -- thank you, thank you. We're going to take our country back, folks. This is a movement. We're going to take our country back.",0816_immigration
"Together we can save American lives, American jobs, and American futures. Together we can save America itself. Join me in this mission, we're going to make America great again.","This is an incredible movement. The world is talking about it. The world is talking about it and by the way, if you haven't been looking to what's been happening at the polls over the last three or four days I think you should start looking. You should start looking.",0816_immigration
"Thank you. I love you. God bless you, everybody. God bless you. God bless you, thank you.","Together we can save American lives, American jobs, and American futures. Together we can save America itself. Join me in this mission, we're going to make America great again.",0816_immigration
"My plan will embrace the truth that people flourish under a minimum government burden, and it will tap into the incredible unrealized potential of our workers and their dreams.","Today, I’m going to outline a plan for American economic revival – it is a bold, ambitious, forward-looking plan to massively increase jobs, wages, incomes and opportunities for the people of our country.",0916_economy
"Right now, 92 million Americans are on the sidelines, outside the workforce, and not part of our economy. It’s a silent nation of jobless Americans.","My plan will embrace the truth that people flourish under a minimum government burden, and it will tap into the incredible unrealized potential of our workers and their dreams.",0916_economy
"Look no further than the city of Flint, where I just visited. The jobs have stripped from this community, and its infrastructure has collapsed. In 1970, there were more than 80,000 people in Flint working for <a href=""http://fortune.com/fortune500/general-motors-8/"" target=""_blank"">GM</a> – today it is less than 8,000. Now Ford has announced it is moving all small car production to Mexico.","Right now, 92 million Americans are on the sidelines, outside the workforce, and not part of our economy. It’s a silent nation of jobless Americans.",0916_economy
"It used to be cars were made in Flint and you couldn’t drink the water in Mexico. Now, the cars are made in Mexico and you can’t drink the water in Flint.","Look no further than the city of Flint, where I just visited. The jobs have stripped from this community, and its infrastructure has collapsed. In 1970, there were more than 80,000 people in Flint working for <a href=""http://fortune.com/fortune500/general-motors-8/"" target=""_blank"">GM</a> – today it is less than 8,000. Now Ford has announced it is moving all small car production to Mexico.",0916_economy
We are going to turn this around.,"It used to be cars were made in Flint and you couldn’t drink the water in Mexico. Now, the cars are made in Mexico and you can’t drink the water in Flint.",0916_economy
"My economic plan rejects the cynicism that says our labor force will keep declining, that our jobs will keep leaving, and that our economy can never grow as it did once before.",We are going to turn this around.,0916_economy
"We reject the pessimism that says our standard of living can no longer rise, and that all that’s left to do is divide up and redistribute our shrinking resources.","My economic plan rejects the cynicism that says our labor force will keep declining, that our jobs will keep leaving, and that our economy can never grow as it did once before.",0916_economy
"Everything that is broken today can be fixed, and every failure can be turned into a great success.","We reject the pessimism that says our standard of living can no longer rise, and that all that’s left to do is divide up and redistribute our shrinking resources.",0916_economy
"Jobs can stop leaving our country, and start pouring in. Failing schools can become flourishing schools. Crumbling roads and bridges can become gleaming new infrastructure. Inner cities can experience a flood of new jobs and investment. And rising crime can give way to safe and prosperous communities.","Everything that is broken today can be fixed, and every failure can be turned into a great success.",0916_economy
"All of these things, and so much more, are possible. But to accomplish them, we must replace the present policy of globalism – which has moved so many jobs and so much wealth out of our country – and replace it with a new policy of Americanism.","Jobs can stop leaving our country, and start pouring in. Failing schools can become flourishing schools. Crumbling roads and bridges can become gleaming new infrastructure. Inner cities can experience a flood of new jobs and investment. And rising crime can give way to safe and prosperous communities.",0916_economy
"Under this American System, every policy decision we make must pass a simple test: does it create more jobs and better wages for Americans?","All of these things, and so much more, are possible. But to accomplish them, we must replace the present policy of globalism – which has moved so many jobs and so much wealth out of our country – and replace it with a new policy of Americanism.",0916_economy
"If we lower our taxes, remove destructive regulations, unleash the vast treasure of American energy, and negotiate trade deals that put America First, then there is no limit to the number of jobs we can create and the amount of prosperity we can unleash.","Under this American System, every policy decision we make must pass a simple test: does it create more jobs and better wages for Americans?",0916_economy
"America will truly be the greatest place in the world to invest, hire, grow and to create new jobs, new technologies, and entire new industries.","If we lower our taxes, remove destructive regulations, unleash the vast treasure of American energy, and negotiate trade deals that put America First, then there is no limit to the number of jobs we can create and the amount of prosperity we can unleash.",0916_economy
"Instead of driving jobs and wealth away, America will become the world’s great magnet for innovation and job creation.","America will truly be the greatest place in the world to invest, hire, grow and to create new jobs, new technologies, and entire new industries.",0916_economy
"My opponent’s plan rejects this optimism. She offers only more taxing, regulating, more spending and more wealth redistribution – a future of slow growth, declining incomes, and dwindling prosperity.","Instead of driving jobs and wealth away, America will become the world’s great magnet for innovation and job creation.",0916_economy
The only people who get rich under Hillary Clinton’s scheme are the donors and the special interests.,"My opponent’s plan rejects this optimism. She offers only more taxing, regulating, more spending and more wealth redistribution – a future of slow growth, declining incomes, and dwindling prosperity.",0916_economy
"In Hillary Clinton’s America, we have surrendered our status as the world’s great economy, and we have surrendered our middle class to the whims of foreign countries.",The only people who get rich under Hillary Clinton’s scheme are the donors and the special interests.,0916_economy
"Not one single idea she has will create one net American job, or create one new dollar of American wealth for our workers. The only thing she can ever offer is a welfare check. Our plan will produce paychecks, and they’re going to be great paychecks for millions of people now unemployed.","In Hillary Clinton’s America, we have surrendered our status as the world’s great economy, and we have surrendered our middle class to the whims of foreign countries.",0916_economy
"In the course of this campaign, I have travelled all across this country and I’ve met the most amazing people. Every day, I’ve seen the goodness and character of our country, and brave citizens proudly fighting through hard times and difficult circumstances.","Not one single idea she has will create one net American job, or create one new dollar of American wealth for our workers. The only thing she can ever offer is a welfare check. Our plan will produce paychecks, and they’re going to be great paychecks for millions of people now unemployed.",0916_economy
"In many parts of our country, the hard times never seem to end. I’ve visited cities and towns in upstate New York where half the jobs have left and moved to other countries.","In the course of this campaign, I have travelled all across this country and I’ve met the most amazing people. Every day, I’ve seen the goodness and character of our country, and brave citizens proudly fighting through hard times and difficult circumstances.",0916_economy
Politicians have abandoned these places all over our country and the people who live there.,"In many parts of our country, the hard times never seem to end. I’ve visited cities and towns in upstate New York where half the jobs have left and moved to other countries.",0916_economy
"Worse still, politicians have heaped scorn and disdain on these wonderful Americans. My opponent described tens of millions of American citizens as deplorable and irredeemable – how can Hillary Clinton seek to lead this country when she considers its citizens beyond redemption?",Politicians have abandoned these places all over our country and the people who live there.,0916_economy
"The hardworking people she calls deplorable are the most admirable people I know: they are cops and soldiers, teachers and firefighters, young and old, moms and dads, blacks, whites and Latinos – but above everything else, they are all American. They love their families, they love their country, and they want a better future.","Worse still, politicians have heaped scorn and disdain on these wonderful Americans. My opponent described tens of millions of American citizens as deplorable and irredeemable – how can Hillary Clinton seek to lead this country when she considers its citizens beyond redemption?",0916_economy
These are the forgotten men and women of America. People who work hard but don’t have a voice.,"The hardworking people she calls deplorable are the most admirable people I know: they are cops and soldiers, teachers and firefighters, young and old, moms and dads, blacks, whites and Latinos – but above everything else, they are all American. They love their families, they love their country, and they want a better future.",0916_economy
"I am running to be their voice, and to fight to bring prosperity to every part of this country.",These are the forgotten men and women of America. People who work hard but don’t have a voice.,0916_economy
"Too many of our leaders have forgotten that it’s their duty to protect the jobs, wages and well-being of American workers before any other consideration.","I am running to be their voice, and to fight to bring prosperity to every part of this country.",0916_economy
"I’m not running to be President of the world. I’m running to be President of the United States – and as your President, I will fight for every last American job.","Too many of our leaders have forgotten that it’s their duty to protect the jobs, wages and well-being of American workers before any other consideration.",0916_economy
"We are the nation that tamed the West, dug out the Panama Canal, won two World Wars, and put a man on the moon.","I’m not running to be President of the world. I’m running to be President of the United States – and as your President, I will fight for every last American job.",0916_economy
It’s time to start thinking big once again.,"We are the nation that tamed the West, dug out the Panama Canal, won two World Wars, and put a man on the moon.",0916_economy
That’s why I believe it is time to establish a national goal of reaching 4% economic growth.,It’s time to start thinking big once again.,0916_economy
"In working with my economic team, we’ve put together a plan that puts us on track to achieve that goal. Over the next ten years, our economic team estimates that under our plan the economy will average 3.5% growth and create a total of 25 million new jobs. You can visit our website to see the math.",That’s why I believe it is time to establish a national goal of reaching 4% economic growth.,0916_economy
"This growth means that our jobs plan, including our childcare reforms, will be completely paid-for in combination with proposed budget savings.","In working with my economic team, we’ve put together a plan that puts us on track to achieve that goal. Over the next ten years, our economic team estimates that under our plan the economy will average 3.5% growth and create a total of 25 million new jobs. You can visit our website to see the math.",0916_economy
"It will be deficit neutral. If we reach 4% growth, it will reduce the deficit.","This growth means that our jobs plan, including our childcare reforms, will be completely paid-for in combination with proposed budget savings.",0916_economy
"It will be accomplished through a complete overhaul of our tax, regulatory, energy and trade policies.","It will be deficit neutral. If we reach 4% growth, it will reduce the deficit.",0916_economy
"Right now, under Obama-Clinton policies, the economy grew only 1.1 percent last quarter – that translates to millions of lost jobs.","It will be accomplished through a complete overhaul of our tax, regulatory, energy and trade policies.",0916_economy
This is the weakest so-called recovery since the Great Depression.,"Right now, under Obama-Clinton policies, the economy grew only 1.1 percent last quarter – that translates to millions of lost jobs.",0916_economy
"Over the last 7 years, the economy grew only 2.1 percent, the slowest period in seventy years. Had the economy grown under Obama at the same rate as Reagan, it would have meant 10 million more jobs.",This is the weakest so-called recovery since the Great Depression.,0916_economy
"Perhaps most shockingly, 1 in 6 men aged 18-34 are either in jail or out of work.","Over the last 7 years, the economy grew only 2.1 percent, the slowest period in seventy years. Had the economy grown under Obama at the same rate as Reagan, it would have meant 10 million more jobs.",0916_economy
"Meanwhile, another 2 million Hispanic-Americans have been added to the ranks of those in poverty.","Perhaps most shockingly, 1 in 6 men aged 18-34 are either in jail or out of work.",0916_economy
"On top of it all, the Obama-Clinton policies have doubled the national debt. It took more than 230 years for the United States to accumulate it’s first $10 trillion dollars in debt – it took President Obama only eight years to add another $10 trillion.","Meanwhile, another 2 million Hispanic-Americans have been added to the ranks of those in poverty.",0916_economy
"Now, it would be one thing if that money had been used to completely rebuild our nation, our military, and our infrastructure.","On top of it all, the Obama-Clinton policies have doubled the national debt. It took more than 230 years for the United States to accumulate it’s first $10 trillion dollars in debt – it took President Obama only eight years to add another $10 trillion.",0916_economy
"Instead, the opposite happened. We doubled our debt and, in return, we have dilapidated infrastructure, failing schools, a badly depleted military, and another 14 million people who have left the workforce.","Now, it would be one thing if that money had been used to completely rebuild our nation, our military, and our infrastructure.",0916_economy
Never has so much money been spent so poorly.,"Instead, the opposite happened. We doubled our debt and, in return, we have dilapidated infrastructure, failing schools, a badly depleted military, and another 14 million people who have left the workforce.",0916_economy
But we’re going to turn that all around. Here’s how.,Never has so much money been spent so poorly.,0916_economy
It begins with bold new tax reform.,But we’re going to turn that all around. Here’s how.,0916_economy
"As outlined in Detroit, our tax plan will greatly simplify the code and reduce the number of brackets from 7 to 3. The 3 new brackets will be 12, 25 and 33, but low-income Americans will pay no income tax at all – in fact, our plan will remove millions and millions of workers from the income tax rolls entirely.",It begins with bold new tax reform.,0916_economy
"By lowering rates, streamlining deductions, and simplifying the process, we will add millions of new jobs.","As outlined in Detroit, our tax plan will greatly simplify the code and reduce the number of brackets from 7 to 3. The 3 new brackets will be 12, 25 and 33, but low-income Americans will pay no income tax at all – in fact, our plan will remove millions and millions of workers from the income tax rolls entirely.",0916_economy
"In addition, because we have strongly capped deductions for the wealthy and closed special interest loopholes, the tax relief will be concentrated on the working and middle class taxpayer. They will receive the biggest benefit – it won’t even be close.","By lowering rates, streamlining deductions, and simplifying the process, we will add millions of new jobs.",0916_economy
This is a working and middle class tax relief proposal.,"In addition, because we have strongly capped deductions for the wealthy and closed special interest loopholes, the tax relief will be concentrated on the working and middle class taxpayer. They will receive the biggest benefit – it won’t even be close.",0916_economy
"The tax relief for these workers will be expanded by my childcare proposals that I have worked on with my daughter, Ivanka.",This is a working and middle class tax relief proposal.,0916_economy
These proposals are a central element of our comprehensive tax reform and economic growth plan.,"The tax relief for these workers will be expanded by my childcare proposals that I have worked on with my daughter, Ivanka.",0916_economy
"Families will be able to fully deduct the average cost of childcare from their taxes, including stay-at-home parents. Because this deduction is capped, it will disproportionately benefit working and middle class families. The less you make, the larger a share of your income you can exclude from taxation.",These proposals are a central element of our comprehensive tax reform and economic growth plan.,0916_economy
Parents will also be able to enroll in tax-free dependent care savings accounts for their children or elderly relatives. Low-income households will benefit from both an Expanded Earned Income Tax Credit – in the form a Childcare rebate – and a matching $500 contribution for their savings accounts.,"Families will be able to fully deduct the average cost of childcare from their taxes, including stay-at-home parents. Because this deduction is capped, it will disproportionately benefit working and middle class families. The less you make, the larger a share of your income you can exclude from taxation.",0916_economy
"A married couple earning $50,000 per year with two children and $8,000 in child care expenses will save 35% from their current tax bill.",Parents will also be able to enroll in tax-free dependent care savings accounts for their children or elderly relatives. Low-income households will benefit from both an Expanded Earned Income Tax Credit – in the form a Childcare rebate – and a matching $500 contribution for their savings accounts.,0916_economy
"A married couple earning $75,000 per year with two children and $10,000 in child care expenses will receive a 30% reduction in their tax bill.","A married couple earning $50,000 per year with two children and $8,000 in child care expenses will save 35% from their current tax bill.",0916_economy
"By contrast, someone earning $5 million will receive virtually no change in their tax bill at all.","A married couple earning $75,000 per year with two children and $10,000 in child care expenses will receive a 30% reduction in their tax bill.",0916_economy
"One of our greatest job creation measures is going to be our 15% business tax rate – down from the current 35% rate, a reduction of more than 40 percent. An explosion of new business and new jobs will be created. It will be amazing to watch.","By contrast, someone earning $5 million will receive virtually no change in their tax bill at all.",0916_economy
We will also allow U.S.-based manufacturers to fully expense the cost of new plants and equipment.,"One of our greatest job creation measures is going to be our 15% business tax rate – down from the current 35% rate, a reduction of more than 40 percent. An explosion of new business and new jobs will be created. It will be amazing to watch.",0916_economy
"On top of that, we will bring back trillions in business wealth parked overseas and tax it at a 10% rate. Some people say there are $2 trillion dollars overseas, I think it’s $5 trillion. By taxing it at 10% instead of 35%, all of this money will come back into our country.",We will also allow U.S.-based manufacturers to fully expense the cost of new plants and equipment.,0916_economy
We will turn America into a magnet for new jobs – and that means jobs in our poorest communities.,"On top of that, we will bring back trillions in business wealth parked overseas and tax it at a 10% rate. Some people say there are $2 trillion dollars overseas, I think it’s $5 trillion. By taxing it at 10% instead of 35%, all of this money will come back into our country.",0916_economy
"Next, comes regulations.",We will turn America into a magnet for new jobs – and that means jobs in our poorest communities.,0916_economy
One of the keys to unlocking growth is scaling-back years of disastrous regulations unilaterally imposed by our out-of-control bureaucracy.,"Next, comes regulations.",0916_economy
"Regulations have grown into a massive, job-killing industry – and the regulation industry is one business I will put an end to.",One of the keys to unlocking growth is scaling-back years of disastrous regulations unilaterally imposed by our out-of-control bureaucracy.,0916_economy
"In 2015 alone, federal agencies issued over 3,300 final rules and regulations, up from 2,400 the prior year. Every year, overregulation costs our economy $2 trillion dollars a year and reduces household wealth by almost $15,000 dollars.","Regulations have grown into a massive, job-killing industry – and the regulation industry is one business I will put an end to.",0916_economy
"I’ve proposed a moratorium on new federal regulations that are not compelled by Congress or public safety, and I will eliminate all needless and job-killing regulations now on the books.","In 2015 alone, federal agencies issued over 3,300 final rules and regulations, up from 2,400 the prior year. Every year, overregulation costs our economy $2 trillion dollars a year and reduces household wealth by almost $15,000 dollars.",0916_economy
"This includes eliminating some of our most intrusive regulations, like the Waters of The U.S. Rule. It also means scrapping the EPA’s so-called Clean Power Plan which the government itself estimates will cost $7.2 billion a year. This Obama-Clinton directive will shut down most, if not all, coal-powered electricity plans in America. Remember what Hillary Clinton said? She wants to shut down the miners, just like she wants to shut down the steel mills.","I’ve proposed a moratorium on new federal regulations that are not compelled by Congress or public safety, and I will eliminate all needless and job-killing regulations now on the books.",0916_economy
We’re going to put our great miners and steel workers back to work.,"This includes eliminating some of our most intrusive regulations, like the Waters of The U.S. Rule. It also means scrapping the EPA’s so-called Clean Power Plan which the government itself estimates will cost $7.2 billion a year. This Obama-Clinton directive will shut down most, if not all, coal-powered electricity plans in America. Remember what Hillary Clinton said? She wants to shut down the miners, just like she wants to shut down the steel mills.",0916_economy
Energy reform is central to our plan as well,We’re going to put our great miners and steel workers back to work.,0916_economy
"According to the Heritage Foundation, by 2030, President Obama’s energy restrictions will eliminate another half a million manufacturing jobs, reduce economic output by $2.5 trillion dollars, and reduce incomes by $7,000 dollars per person.",Energy reform is central to our plan as well,0916_economy
"Hillary Clinton wants to go even further, and her plan could cost the economy $5 trillion dollars.","According to the Heritage Foundation, by 2030, President Obama’s energy restrictions will eliminate another half a million manufacturing jobs, reduce economic output by $2.5 trillion dollars, and reduce incomes by $7,000 dollars per person.",0916_economy
A Trump Administration will lift restrictions on all sources of American energy production. According to the Institute for American Energy Resources this will:,"Hillary Clinton wants to go even further, and her plan could cost the economy $5 trillion dollars.",0916_economy
increase GDP by more than $100 billion annually,A Trump Administration will lift restrictions on all sources of American energy production. According to the Institute for American Energy Resources this will:,0916_economy
"add over 500,000 new jobs annually",increase GDP by more than $100 billion annually,0916_economy
increase annual wages by more than $30 billion over the next 7 years,"add over 500,000 new jobs annually",0916_economy
"increase federal, state, and local tax revenues by almost $6 trillion over 4 decades",increase annual wages by more than $30 billion over the next 7 years,0916_economy
increase total economic activity by more than $20 trillion over the next 40 years.,"increase federal, state, and local tax revenues by almost $6 trillion over 4 decades",0916_economy
"In addition, we will streamline the permitting process for all energy infrastructure projects, including the billions of dollars in projects held up by President Obama – creating countless more jobs in the process.",increase total economic activity by more than $20 trillion over the next 40 years.,0916_economy
"Finally, comes trade – the foundation for everything","In addition, we will streamline the permitting process for all energy infrastructure projects, including the billions of dollars in projects held up by President Obama – creating countless more jobs in the process.",0916_economy
America’s annual trade deficit with the world is now nearly $800 a billion a year – an enormous drag on growth.,"Finally, comes trade – the foundation for everything",0916_economy
"Between World War II and the year 2000, the United States averaged a 3.5% growth rate. But, after China joined the World Trade Organization, our average growth rate has been reduced to only 2 percent.",America’s annual trade deficit with the world is now nearly $800 a billion a year – an enormous drag on growth.,0916_economy
"Predatory trade practices, product dumping, currency manipulation and intellectual property theft have taken millions of jobs and trillions in wealth from our country.","Between World War II and the year 2000, the United States averaged a 3.5% growth rate. But, after China joined the World Trade Organization, our average growth rate has been reduced to only 2 percent.",0916_economy
"It is no great secret that many of the special interests funding my opponent’s campaign are the same people profiting from these terrible trade deals. The same so-called experts advising Hillary Clinton are the same people who gave us NAFTA, China’s entry into the World Trade Organization, the job-killing trade deal with South Korea, and now the Trans-Pacific Partnership.","Predatory trade practices, product dumping, currency manipulation and intellectual property theft have taken millions of jobs and trillions in wealth from our country.",0916_economy
The verdict is in. All of the special interests that the media race to for comment have been proven wrong about every single deal they’ve promoted – every lie and every prediction has crashed upon the rocks of reality.,"It is no great secret that many of the special interests funding my opponent’s campaign are the same people profiting from these terrible trade deals. The same so-called experts advising Hillary Clinton are the same people who gave us NAFTA, China’s entry into the World Trade Organization, the job-killing trade deal with South Korea, and now the Trans-Pacific Partnership.",0916_economy
"Our manufacturing base has crumbled, communities have been hollowed out, wages have declined, and households are making less today than they were in the year 2000.",The verdict is in. All of the special interests that the media race to for comment have been proven wrong about every single deal they’ve promoted – every lie and every prediction has crashed upon the rocks of reality.,0916_economy
I have proposed a detailed plan to reform our trade policies and bring vast new jobs and wealth to America. This includes the following steps:,"Our manufacturing base has crumbled, communities have been hollowed out, wages have declined, and households are making less today than they were in the year 2000.",0916_economy
"I’m going to direct the Secretary of Commerce to identify every violation of trade agreements a foreign country is currently using to harm our workers. I will use every tool under American and international law to end these abuses, and I will use our greatest business leaders and finest negotiators – and I know who you are, many of you are in the room.",I have proposed a detailed plan to reform our trade policies and bring vast new jobs and wealth to America. This includes the following steps:,0916_economy
"We are going to start with NAFTA, which is causing so much damage to our country. We will entirely renegotiate NAFTA into a deal that will either be good for us or will be terminated until a brand new and productive deal can be signed.","I’m going to direct the Secretary of Commerce to identify every violation of trade agreements a foreign country is currently using to harm our workers. I will use every tool under American and international law to end these abuses, and I will use our greatest business leaders and finest negotiators – and I know who you are, many of you are in the room.",0916_economy
We are also going to keep America out of the Trans-Pacific Partnership.,"We are going to start with NAFTA, which is causing so much damage to our country. We will entirely renegotiate NAFTA into a deal that will either be good for us or will be terminated until a brand new and productive deal can be signed.",0916_economy
"Next, I am going to instruct my Treasury Secretary to label China a currency manipulator, and to apply tariffs to any country that devalues its currency to gain an unfair advantage over the United States.",We are also going to keep America out of the Trans-Pacific Partnership.,0916_economy
"I am going to instruct the U.S. Trade Representative to bring trade cases against China. China’s unfair subsidy behavior is prohibited by the terms of its entrance to the WTO, and I intend to enforce those rules.","Next, I am going to instruct my Treasury Secretary to label China a currency manipulator, and to apply tariffs to any country that devalues its currency to gain an unfair advantage over the United States.",0916_economy
"If China does not stop its illegal activities, including its theft of American trade secrets and intellectual property, I will apply countervailing duties until China ceases and desists.","I am going to instruct the U.S. Trade Representative to bring trade cases against China. China’s unfair subsidy behavior is prohibited by the terms of its entrance to the WTO, and I intend to enforce those rules.",0916_economy
"Just the single action of enforcing intellectual property rules alone would add millions of new American jobs. According to the U.S. International Trade Commission, improved protection of America’s intellectual property in China would add 2 million jobs a year to the United States every single year.","If China does not stop its illegal activities, including its theft of American trade secrets and intellectual property, I will apply countervailing duties until China ceases and desists.",0916_economy
"We are going to stop the outflow of jobs from our country, and open a new highway of jobs back into our country.","Just the single action of enforcing intellectual property rules alone would add millions of new American jobs. According to the U.S. International Trade Commission, improved protection of America’s intellectual property in China would add 2 million jobs a year to the United States every single year.",0916_economy
Here is how the plan adds up,"We are going to stop the outflow of jobs from our country, and open a new highway of jobs back into our country.",0916_economy
"We are proposing a $4.4 trillion tax cut that will score as $2.6 trillion under a dynamic growth model, which is how taxes should be scored. This includes the childcare plan.",Here is how the plan adds up,0916_economy
"Our economic team has further modeled that the growth-induced savings from trade, energy and regulation reform will shave at least another $1.8 trillion off of the remaining cost.","We are proposing a $4.4 trillion tax cut that will score as $2.6 trillion under a dynamic growth model, which is how taxes should be scored. This includes the childcare plan.",0916_economy
"That leaves around $800 billion dollars. This money can all be saved through simple, common sense reforms. If we save just one penny of each federal dollar spent on non-defense, and non-entitlement programs, we can save almost $1 trillion over the next decade – again this is spending that does not touch defense, and that does not touch entitlements.","Our economic team has further modeled that the growth-induced savings from trade, energy and regulation reform will shave at least another $1.8 trillion off of the remaining cost.",0916_economy
"If our plan exceeds the 3.5% ten-year growth average, then our jobs proposal will actually reduce the deficit. Savings will be compounded by the fact that people who are currently receiving unemployment or welfare will finally be able to find jobs.","That leaves around $800 billion dollars. This money can all be saved through simple, common sense reforms. If we save just one penny of each federal dollar spent on non-defense, and non-entitlement programs, we can save almost $1 trillion over the next decade – again this is spending that does not touch defense, and that does not touch entitlements.",0916_economy
